time_register,email,student_name,student_id,dob,gender,cccd,phone_number,student_email,faculty,major,class,year,gpa,address,distance,priority_reasons,evidence_images,note
08/02/2026,phamvancuong834@gmail.com,Pham Van Cuong,2251164834,28/07/2004,Nam,1205000834,0367881773,phamvancuong834@sv.tlu.edu.vn,Quản trị kinh doanh,Quản trị doanh nghiệp,65QTDN1,năm 1,3.17,Hưng Yên,259,,https://drive.google.com/file/d/1KMvpaE1dwxrLuCfKsgBDrJc2Mn722Ibn/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dangvankhanh835@gmail.com,Dang Van Khanh,2251164835,18/10/2005,Nam,1205000835,0922066459,dangvankhanh835@sv.tlu.edu.vn,Công nghệ thông tin,Mạng máy tính,64MMT1,năm 1,3.53,Gia Lai,382,,https://drive.google.com/file/d/1r7EucvJteN3TwUQBFgl7PnqA1j8etvmN/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dangvankhanh836@gmail.com,Dang Van Khanh,2251164836,19/04/2005,Nam,1205000836,0902720079,dangvankhanh836@sv.tlu.edu.vn,Điện – Điện tử,Kỹ thuật điện,65D1,năm 4,02.04,Nghệ An,77,,https://drive.google.com/file/d/1LWgFTHV6Z_qH0BlyXPVdlXon83631yxp/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dangvankhanh837@gmail.com,Dang Van Khanh,2251164837,11/04/2006,Nam,1205000837,0468166867,dangvankhanh837@sv.tlu.edu.vn,Cơ khí,Cơ khí chế tạo,65CK1,năm 4,2.24,Hà Nội,492,,https://drive.google.com/file/d/1_QhSClgrKKDBc4SCSFlIZA62H9_4lQyi/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,lethidieu838@gmail.com,Le Thi Dieu,2251164838,13/10/2005,Nữ,1205000838,0869041594,lethidieu838@sv.tlu.edu.vn,Công nghệ thông tin,Mạng máy tính,64MMT1,năm 4,2.68,Thanh Hóa,135,,https://drive.google.com/file/d/18Zof3V1dYOMYV37WETUVgIed0NhScsmf/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,hoangvanlong839@gmail.com,Hoang Van Long,2251164839,03/08/2005,Nam,1205000839,0412516949,hoangvanlong839@sv.tlu.edu.vn,Kinh tế,Tài chính ngân hàng,65TCNH1,năm 1,3.76,Hà Nội,234,,https://drive.google.com/file/d/1rCxHS_-WwqQ0w6Rx3M1knE-Hh-S07863/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,hoangvanlong840@gmail.com,Hoang Van Long,2251164840,06/04/2005,Nam,1205000840,0241475043,hoangvanlong840@sv.tlu.edu.vn,Điện – Điện tử,Kỹ thuật điện,65D1,năm 1,2.61,Thanh Hóa,110,,https://drive.google.com/file/d/1V7u-6h6J2r5SX6j1R9K1thBkN5PM7tXI/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,buithihanh841@gmail.com,Bui Thi Hanh,2251164841,23/06/2004,Nữ,1205000841,0575609758,buithihanh841@sv.tlu.edu.vn,Công nghệ thông tin,Mạng máy tính,64MMT1,năm 1,2.79,Thanh Hóa,173,,https://drive.google.com/file/d/1-qOftgdES2BWtn5_WfNIq-EZtFz8ld_r/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,vuthiphuong842@gmail.com,Vu Thi Phuong,2251164842,12/05/2006,Nữ,1205000842,0287617654,vuthiphuong842@sv.tlu.edu.vn,Quản trị kinh doanh,Marketing,65MKT1,năm 3,2.91,Hưng Yên,255,,https://drive.google.com/file/d/1a5G87boZDTE0iB_ZovhVXSfqQFSPk6k1/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dothimai843@gmail.com,Do Thi Mai,2251164843,13/04/2003,Nữ,1205000843,0500757057,dothimai843@sv.tlu.edu.vn,Quản trị kinh doanh,Marketing,65MKT1,năm 1,2.30,Hà Nội,553,,https://drive.google.com/file/d/1rG4_SqUu98_sdyM2fush04hYxzmU9SQD/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,buithihanh844@gmail.com,Bui Thi Hanh,2251164844,08/06/2003,Nữ,1205000844,0021425986,buithihanh844@sv.tlu.edu.vn,Công nghệ thông tin,Kỹ thuật phần mềm,64KTPM1,năm 1,3.61,Nghệ An,135,,https://drive.google.com/file/d/1cdX3ALhd7-QlDmZWI7VxpxnEBJCLHEOi/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,tranvanbinh845@gmail.com,Tran Van Binh,2251164845,22/03/2006,Nam,1205000845,0073555973,tranvanbinh845@sv.tlu.edu.vn,Ngôn ngữ học,Ngôn ngữ Anh,66NNA1,năm 1,2.97,Gia Lai,156,,https://drive.google.com/file/d/1wEkfPRpE2qKcRrXRFLf3mIoOfLzzQ2qR/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,hoangvanlong846@gmail.com,Hoang Van Long,2251164846,19/02/2003,Nam,1205000846,0275819690,hoangvanlong846@sv.tlu.edu.vn,Ngôn ngữ học,Ngôn ngữ Anh,66NNA1,năm 4,2.52,Hưng Yên,243,,https://drive.google.com/file/d/1YNs-qqe94iMSwlAvlsPJSpEJLJXDh_0D/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dothimai847@gmail.com,Do Thi Mai,2251164847,07/04/2003,Nữ,1205000847,0379110858,dothimai847@sv.tlu.edu.vn,Công nghệ thông tin,Khoa học máy tính,64CNTT1,năm 1,3.17,Thanh Hóa,449,,https://drive.google.com/file/d/1XEiyG3cKPEdVFGTGVt65V1LZnErkXryx/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,tranvanbinh848@gmail.com,Tran Van Binh,2251164848,26/06/2003,Nam,1205000848,0515964905,tranvanbinh848@sv.tlu.edu.vn,Ngôn ngữ học,Ngôn ngữ Trung,66NNT1,năm 3,2.90,Hà Nội,331,,https://drive.google.com/file/d/1mcxA9gbC0xswwkh6_n0w6VKu3wjbAtfA/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,tranvanbinh849@gmail.com,Tran Van Binh,2251164849,02/06/2003,Nam,1205000849,0595817094,tranvanbinh849@sv.tlu.edu.vn,Cơ khí,Cơ khí chế tạo,65CK1,năm 2,3.17,Thanh Hóa,228,,https://drive.google.com/file/d/1eN80fFOANpPKYs_iXZ1kcjptC_tNxYeP/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dothimai850@gmail.com,Do Thi Mai,2251164850,25/10/2003,Nữ,1205000850,0443276179,dothimai850@sv.tlu.edu.vn,Kinh tế,Kinh tế xây dựng,65KTXD1,năm 1,2.24,Gia Lai,422,,https://drive.google.com/file/d/17Y2MLlgAKKD--1cVYPvjf8wZwcSDa9-U/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dothimai851@gmail.com,Do Thi Mai,2251164851,03/05/2003,Nữ,1205000851,0300195424,dothimai851@sv.tlu.edu.vn,Kinh tế,Kinh tế xây dựng,65KTXD1,năm 1,3.14,Thanh Hóa,335,,https://drive.google.com/file/d/19YUPSy38Q91BTeY2ibweG28gaj3IVTyL/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,hoangvanlong852@gmail.com,Hoang Van Long,2251164852,16/03/2006,Nam,1205000852,0310735011,hoangvanlong852@sv.tlu.edu.vn,Cơ khí,Cơ khí chế tạo,65CK1,năm 1,3.45,Thanh Hóa,142,,https://drive.google.com/file/d/1-Pm_PF2EbnBHN_CRXs-3jZQLa7A1fP3-/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,nguyenvanan853@gmail.com,Nguyen Van An,2251164853,27/11/2003,Nam,1205000853,0318222847,nguyenvanan853@sv.tlu.edu.vn,Kinh tế,Kế toán,65KT1,năm 1,3.93,Nghệ An,598,,https://drive.google.com/file/d/1jiFLELS3oQGd15JvgqTKHzNLW5ddMm0n/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,phamvancuong854@gmail.com,Pham Van Cuong,2251164854,16/02/2005,Nam,1205000854,0301477925,phamvancuong854@sv.tlu.edu.vn,Điện – Điện tử,Kỹ thuật điện,65D1,năm 1,3.98,Hưng Yên,428,,https://drive.google.com/file/d/1tyNPdPNg4ioAsMUiuy6rFNQd8gN5Rltm/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,lethidieu855@gmail.com,Le Thi Dieu,2251164855,20/03/2005,Nữ,1205000855,0483527842,lethidieu855@sv.tlu.edu.vn,Cơ khí,Cơ khí chế tạo,65CK1,năm 1,3.65,Thanh Hóa,463,,https://drive.google.com/file/d/1K0fM_2nG3Ag_UbGXxHNuDuU7yHpy2Bt6/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,lethidieu856@gmail.com,Le Thi Dieu,2251164856,12/11/2005,Nữ,1205000856,0005904398,lethidieu856@sv.tlu.edu.vn,Ngôn ngữ học,Ngôn ngữ Anh,66NNA1,năm 1,2.96,Lào Cai,441,,https://drive.google.com/file/d/1N1D9HHAOYWjqYOB0XiQlG7onXFohEczV/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,hoangvanlong857@gmail.com,Hoang Van Long,2251164857,19/07/2005,Nam,1205000857,0120573553,hoangvanlong857@sv.tlu.edu.vn,Công nghệ thông tin,Trí tuệ nhân tạo,64AI1,năm 1,2.73,Nam Định,317,,https://drive.google.com/file/d/1fcDJrVfHfdXwvIFLptlv7te_IvQB3iV7/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,tranvanbinh858@gmail.com,Tran Van Binh,2251164858,19/07/2005,Nam,1205000858,0142764532,tranvanbinh858@sv.tlu.edu.vn,Công nghệ thông tin,Hệ thống thông tin,64HTTT2,năm 4,3.19,Hưng Yên,63,,https://drive.google.com/file/d/1ofPQxY8xKT-aW3BCEvuUEHrTcWEAcEAH/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dothimai859@gmail.com,Do Thi Mai,2251164859,07/06/2005,Nữ,1205000859,0851073670,dothimai859@sv.tlu.edu.vn,Công nghệ thông tin,Hệ thống thông tin,64HTTT2,năm 1,3.66,Nghệ An,216,,https://drive.google.com/file/d/1gxylG_BbvsDhwn11CwMwTJUbtr8omiVL/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,vuthiphuong860@gmail.com,Vu Thi Phuong,2251164860,04/06/2005,Nữ,1205000860,0215538327,vuthiphuong860@sv.tlu.edu.vn,Xây dựng,Kỹ thuật xây dựng,65XDD1,năm 4,3.84,Nghệ An,250,,https://drive.google.com/file/d/1p9t4Tl7zsUUvC1io6JAYJozi5_sSHChb/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,tranvanbinh861@gmail.com,Tran Van Binh,2251164861,31/08/2006,Nam,1205000861,0661619745,tranvanbinh861@sv.tlu.edu.vn,Công nghệ thông tin,Hệ thống thông tin,64HTTT2,năm 2,3.50,Thanh Hóa,375,,https://drive.google.com/file/d/1ozntAD31QlyHxNyth2CzooT6S7jvEmpk/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dothimai862@gmail.com,Do Thi Mai,2251164862,16/11/2004,Nữ,1205000862,0222751213,dothimai862@sv.tlu.edu.vn,Kinh tế,Tài chính ngân hàng,65TCNH1,năm 1,3.23,Lào Cai,199,,https://drive.google.com/file/d/14lI_5pr_9tBE5e20HpFD97eJrzyXCnF-/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,buithihanh863@gmail.com,Bui Thi Hanh,2251164863,22/03/2005,Nữ,1205000863,0580880783,buithihanh863@sv.tlu.edu.vn,Công nghệ thông tin,Khoa học máy tính,64CNTT1,năm 1,3.48,Lào Cai,182,,https://drive.google.com/file/d/1V035wD--Bf5YtgZBgKDO8n_Ap993qEc-/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dangvankhanh864@gmail.com,Dang Van Khanh,2251164864,12/08/2005,Nam,1205000864,0635547630,dangvankhanh864@sv.tlu.edu.vn,Xây dựng,Kỹ thuật xây dựng,65XDD1,năm 1,03.07,Hưng Yên,134,,https://drive.google.com/file/d/1M2uV9UlDEb5g6zO5LGTmI-nXVPE_no_g/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,vuthiphuong865@gmail.com,Vu Thi Phuong,2251164865,16/06/2005,Nữ,1205000865,0549215035,vuthiphuong865@sv.tlu.edu.vn,Ngôn ngữ học,Ngôn ngữ Anh,66NNA1,năm 3,3.61,Nam Định,244,,https://drive.google.com/file/d/17C3_MSsuDL9_J-AbRI-ZATxDkOSXzfW5/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,phamvancuong866@gmail.com,Pham Van Cuong,2251164866,03/10/2004,Nam,1205000866,0210563499,phamvancuong866@sv.tlu.edu.vn,Xây dựng,Kỹ thuật xây dựng,65XDD1,năm 3,3.89,Nghệ An,39,,https://drive.google.com/file/d/1Ocj5RxvhZRRVi11nhcDca84qIjQ2niIJ/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,tranvanbinh867@gmail.com,Tran Van Binh,2251164867,02/10/2004,Nam,1205000867,0219201156,tranvanbinh867@sv.tlu.edu.vn,Kinh tế,Kinh tế xây dựng,65KTXD1,năm 1,3.68,Nghệ An,316,,https://drive.google.com/file/d/1eTDOd-uWb6RHzWJEGXbuCi0J8DBH_jM3/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,ngothilan868@gmail.com,Ngo Thi Lan,2251164868,05/12/2006,Nữ,1205000868,0822390987,ngothilan868@sv.tlu.edu.vn,Kinh tế,Kế toán,65KT1,năm 1,3.95,Gia Lai,438,,https://drive.google.com/file/d/12C4o1Z0mqEGb5doPEbZGG-bZHnbQqY6l/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,lethidieu869@gmail.com,Le Thi Dieu,2251164869,13/10/2003,Nữ,1205000869,0979471835,lethidieu869@sv.tlu.edu.vn,Điện – Điện tử,Kỹ thuật điện,65D1,năm 2,3.00,Thanh Hóa,195,,https://drive.google.com/file/d/1uBPsmN_m_ETseaDmd33dqjX7t9NoHb-G/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,vuthiphuong870@gmail.com,Vu Thi Phuong,2251164870,28/12/2003,Nữ,1205000870,0497369415,vuthiphuong870@sv.tlu.edu.vn,Xây dựng,Công trình thủy,65CTT1,năm 1,2.52,Gia Lai,313,,https://drive.google.com/file/d/1SzWqKmE6CNwX9tqenv4ZqiSMQSUTMP3e/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,lethidieu871@gmail.com,Le Thi Dieu,2251164871,13/12/2006,Nữ,1205000871,0499335092,lethidieu871@sv.tlu.edu.vn,Xây dựng,Công trình thủy,65CTT1,năm 3,3.34,Lào Cai,391,,https://drive.google.com/file/d/1qAVbTV_9B9D88OupwF_m8Rr8xXdcafpn/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dothimai872@gmail.com,Do Thi Mai,2251164872,19/11/2005,Nữ,1205000872,0415175451,dothimai872@sv.tlu.edu.vn,Cơ khí,Cơ khí chế tạo,65CK1,năm 1,2.93,Hưng Yên,266,,https://drive.google.com/file/d/1iyA4aeK_3Ir5wm_u7s_1AOpuJ9HOjBxR/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,ngothilan873@gmail.com,Ngo Thi Lan,2251164873,08/09/2003,Nữ,1205000873,0126914849,ngothilan873@sv.tlu.edu.vn,Công nghệ thông tin,Khoa học máy tính,64CNTT1,năm 1,3.13,Hưng Yên,337,,https://drive.google.com/file/d/1v6HQGwuLhhL2RXnqPnrnW6_1SYRfLNnX/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,phamvancuong874@gmail.com,Pham Van Cuong,2251164874,31/05/2005,Nam,1205000874,0328734787,phamvancuong874@sv.tlu.edu.vn,Cơ khí,Cơ khí chế tạo,65CK1,năm 1,3.58,Lào Cai,508,,https://drive.google.com/file/d/1QbTY1Amc26YF5BHZqGcqbrr86-Vth-94/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dangvankhanh875@gmail.com,Dang Van Khanh,2251164875,01/11/2006,Nam,1205000875,0775845007,dangvankhanh875@sv.tlu.edu.vn,Cơ khí,Cơ khí chế tạo,65CK1,năm 2,2.51,Gia Lai,173,,https://drive.google.com/file/d/1Srd45AkI3bvdkSrtdvl_KLg-w2bj-E34/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dothimai876@gmail.com,Do Thi Mai,2251164876,29/09/2004,Nữ,1205000876,0915776691,dothimai876@sv.tlu.edu.vn,Xây dựng,Công trình thủy,65CTT1,năm 3,3.93,Thanh Hóa,174,,https://drive.google.com/file/d/1edHeatpwECPLuwhXpPFH8g2CkMhSh5IE/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,lethidieu877@gmail.com,Le Thi Dieu,2251164877,20/11/2005,Nữ,1205000877,0625570459,lethidieu877@sv.tlu.edu.vn,Công nghệ thông tin,Hệ thống thông tin,64HTTT2,năm 1,3.47,Hà Nội,535,,https://drive.google.com/file/d/1gmneEw0y2YZ0G23cjPl9cJ4Cafi5Nbur/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,vuthiphuong878@gmail.com,Vu Thi Phuong,2251164878,24/05/2006,Nữ,1205000878,0823460139,vuthiphuong878@sv.tlu.edu.vn,Cơ khí,Cơ khí chế tạo,65CK1,năm 4,3.35,Hưng Yên,237,,https://drive.google.com/file/d/17umtCZxzHwlvJ_1qTajmYcD7_JdB_M8D/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dothimai879@gmail.com,Do Thi Mai,2251164879,19/10/2006,Nữ,1205000879,0373126330,dothimai879@sv.tlu.edu.vn,Kinh tế,Tài chính ngân hàng,65TCNH1,năm 2,3.79,Thanh Hóa,265,,https://drive.google.com/file/d/11-hnHo1YCL-YPx9op72kiopkjte6Mfp9/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,ngothilan880@gmail.com,Ngo Thi Lan,2251164880,21/05/2006,Nữ,1205000880,0722788620,ngothilan880@sv.tlu.edu.vn,Ngôn ngữ học,Ngôn ngữ Anh,66NNA1,năm 1,2.70,Hà Nội,484,,https://drive.google.com/file/d/1CBnwd6soB5VSCpOf42Cn5klFbNYCJD6A/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,phamvancuong881@gmail.com,Pham Van Cuong,2251164881,28/04/2005,Nam,1205000881,0983947534,phamvancuong881@sv.tlu.edu.vn,Công nghệ thông tin,Kỹ thuật phần mềm,64KTPM1,năm 3,3.88,Nghệ An,365,,https://drive.google.com/file/d/1nwO5kWYpl8Qx-17tRkJCQ8Xs3cRFFLMW/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,lethidieu882@gmail.com,Le Thi Dieu,2251164882,01/11/2004,Nữ,1205000882,0198224087,lethidieu882@sv.tlu.edu.vn,Công nghệ thông tin,Mạng máy tính,64MMT1,năm 1,3.26,Gia Lai,412,,https://drive.google.com/file/d/1tC6X8hy7zWhiDlmDpFV5tg6frV5hG0_6/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,ngothilan883@gmail.com,Ngo Thi Lan,2251164883,22/04/2003,Nữ,1205000883,0864597035,ngothilan883@sv.tlu.edu.vn,Xây dựng,Kỹ thuật xây dựng,65XDD1,năm 2,3.59,Nam Định,152,,https://drive.google.com/file/d/1hQ9B4lZrSh-H-ONaXysEbT2Lz5lTy1NP/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,lethidieu884@gmail.com,Le Thi Dieu,2251164884,23/07/2003,Nữ,1205000884,0935417608,lethidieu884@sv.tlu.edu.vn,Cơ khí,Cơ khí chế tạo,65CK1,năm 1,3.98,Hà Nội,360,,https://drive.google.com/file/d/1MEx0kE_Cnnk5f4zO6ot4fVWvQNx5BoXI/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,lethidieu885@gmail.com,Le Thi Dieu,2251164885,07/08/2006,Nữ,1205000885,0223224501,lethidieu885@sv.tlu.edu.vn,Công nghệ thông tin,Kỹ thuật phần mềm,64KTPM1,năm 2,3.81,Hà Nội,390,,https://drive.google.com/file/d/1YlFGTCtXZhtMe-FdUAe4jbRjujH2Y8vV/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dothimai886@gmail.com,Do Thi Mai,2251164886,29/01/2005,Nữ,1205000886,0927904329,dothimai886@sv.tlu.edu.vn,Quản trị kinh doanh,Quản trị doanh nghiệp,65QTDN1,năm 1,3.38,Nghệ An,134,,https://drive.google.com/file/d/1KAo-2fUHjzbfurg40ut5v2hLFB_rAOHn/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,nguyenvanan887@gmail.com,Nguyen Van An,2251164887,22/05/2005,Nam,1205000887,0400416270,nguyenvanan887@sv.tlu.edu.vn,Cơ khí,Cơ khí chế tạo,65CK1,năm 2,3.55,Hưng Yên,161,,https://drive.google.com/file/d/1GinK4jfBj4RQvBC7CPX0Z0CAkhp8k01j/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,buithihanh888@gmail.com,Bui Thi Hanh,2251164888,05/10/2004,Nữ,1205000888,0763305847,buithihanh888@sv.tlu.edu.vn,Công nghệ thông tin,Hệ thống thông tin,64HTTT2,năm 2,2.89,Thanh Hóa,149,,https://drive.google.com/file/d/1bY3ZRSX268HZWSUgtjYyFdxXDA2413Mb/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,tranvanbinh889@gmail.com,Tran Van Binh,2251164889,05/07/2004,Nam,1205000889,0304741587,tranvanbinh889@sv.tlu.edu.vn,Quản trị kinh doanh,Quản trị doanh nghiệp,65QTDN1,năm 1,3.23,Nam Định,358,,https://drive.google.com/file/d/1j_BPY7m6x9PwwMTvLthU8iuypO3A-UEY/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,lethidieu890@gmail.com,Le Thi Dieu,2251164890,03/05/2005,Nữ,1205000890,0269719557,lethidieu890@sv.tlu.edu.vn,Quản trị kinh doanh,Quản trị doanh nghiệp,65QTDN1,năm 2,3.77,Gia Lai,298,,https://drive.google.com/file/d/1HEx6fbme8C5ZPVW9AflNJz4zgFdYB9bR/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,vuthiphuong891@gmail.com,Vu Thi Phuong,2251164891,02/11/2005,Nữ,1205000891,0241671519,vuthiphuong891@sv.tlu.edu.vn,Công nghệ thông tin,Mạng máy tính,64MMT1,năm 1,3.46,Lào Cai,210,,https://drive.google.com/file/d/1OG3qiWW7yLDH45iMEx6qjO2z-alMfF43/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,phamvancuong892@gmail.com,Pham Van Cuong,2251164892,10/05/2005,Nam,1205000892,0953290060,phamvancuong892@sv.tlu.edu.vn,Kinh tế,Kinh tế xây dựng,65KTXD1,năm 1,3.97,Gia Lai,253,,https://drive.google.com/file/d/16JmKt9yv7Br1UxHaKuU3cfV93oHtCYw4/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,buithihanh893@gmail.com,Bui Thi Hanh,2251164893,24/02/2005,Nữ,1205000893,0703979430,buithihanh893@sv.tlu.edu.vn,Công nghệ thông tin,Khoa học máy tính,64CNTT1,năm 3,3.40,Lào Cai,137,,https://drive.google.com/file/d/1BW5QL9kP49qaaNLCPJ4y3UmoQ74medaO/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,vuthiphuong894@gmail.com,Vu Thi Phuong,2251164894,21/04/2003,Nữ,1205000894,0727492515,vuthiphuong894@sv.tlu.edu.vn,Công nghệ thông tin,Trí tuệ nhân tạo,64AI1,năm 1,2.70,Nam Định,291,,https://drive.google.com/file/d/1H_m22iFhmyJYFjcmdhaEkACqudBQ9Rd4/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dangvankhanh895@gmail.com,Dang Van Khanh,2251164895,31/12/2004,Nam,1205000895,0133400587,dangvankhanh895@sv.tlu.edu.vn,Xây dựng,Công trình thủy,65CTT1,năm 1,3.84,Hà Nội,502,,https://drive.google.com/file/d/16hBRpUlEgB52hbaLEa6t1HoJ1R9xOjmb/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dothimai896@gmail.com,Do Thi Mai,2251164896,24/10/2006,Nữ,1205000896,0886997073,dothimai896@sv.tlu.edu.vn,Môi trường,Kỹ thuật môi trường,65MT1,năm 2,3.69,Lào Cai,152,,https://drive.google.com/file/d/1F70FUeY1b8Aa-NQBFyqzQfWk1t7_ixoI/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,phamvancuong897@gmail.com,Pham Van Cuong,2251164897,30/04/2004,Nam,1205000897,0417344165,phamvancuong897@sv.tlu.edu.vn,Môi trường,Kỹ thuật môi trường,65MT1,năm 2,2.90,Hà Nội,135,,https://drive.google.com/file/d/1wHlAi4-w7ge2lwi7TSBRxbqNofb4LKOV/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
